Column|Format|QuestionText|dtcode|answer_Label|answer_label_condensed|qn_breakdown_label|section|Topic|sub_topic|Question|comment|column_order
q10ROW3_hidden_southamerica|CURRENCY|Sovereign wealth funds TOTAL|22_21|SA_SovereignWealthFunds_VehicleType_Total|SA_SWF_VT_Total|Sovereign wealth funds - Vehicle type total||SA Capital raised|Investor Type and Vehicle Type|q22||720
q104_1_southamerica|CURRENCY|Government institutions - Non-listed/ commingled real estate funds/private REITs|22_22|SA_GovernmentInstitutions_NonListedFunds|SA_GI_NLF|Government institutions - Non-listed fund||SA Capital raised|Investor Type and Vehicle Type|q22||721
q104_2_southamerica|CURRENCY|Government institutions - Separate accounts investing directly into real estate|22_23|SA_GovernmentInstitutions_SeparateAccountsDirect|SA_GI_SepAccDirect|Government institutions - Separate accounts investing directly||SA Capital raised|Investor Type and Vehicle Type|q22||722
q104_3_southamerica|CURRENCY|Government institutions - Separate accounts investing into indirect vehicles|22_24|SA_GovernmentInstitutions_SeparateAccountsIndirect|SA_GI_SepAccIndirect|Government institutions - Separate accounts investing indirectly||SA Capital raised|Investor Type and Vehicle Type|q22||723
q104_4_southamerica|CURRENCY|Government institutions - Joint ventures and club deals|22_25|SA_GovernmentInstitutions_JVs|SA_GI_JVs|Government institutions - Joint ventures and club deals||SA Capital raised|Investor Type and Vehicle Type|q22||724
q104_5_southamerica|CURRENCY|Government institutions - Funds of funds|22_26|SA_GovernmentInstitutions_FundsOfFunds|SA_GI_FOF|Government institutions - Funds of funds||SA Capital raised|Investor Type and Vehicle Type|q22||725
q104_6_southamerica|CURRENCY|Government institutions - Non-listed debt products|22_27|SA_GovernmentInstitutions_Debt|SA_GI_Debt|Government institutions - Non-listed debt products||SA Capital raised|Investor Type and Vehicle Type|q22||726
q10ROW4_hidden_southamerica|CURRENCY|Government institutions TOTAL|22_28|SA_GovernmentInstitutions_VehicleType_Total|SA_GI_VT_Total|Government institutions - Vehicle type total||SA Capital raised|Investor Type and Vehicle Type|q22||727
q105_1_southamerica|CURRENCY|Charities, foundations, non-profit organisations - Non-listed/ commingled real estate funds/private REITs|22_29|SA_CharitiesFoundationsNonProfitOrganizations_NonListedFunds|SA_CF&NPO_NLF|Charities, foundations & non-profit organisations - Non-listed fund||SA Capital raised|Investor Type and Vehicle Type|q22||728
q105_2_southamerica|CURRENCY|Charities, foundations, non-profit organisations - Separate accounts investing directly into real estate|22_30|SA_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsDirect|SA_CF&NPO_SepAccDirect|Charities, foundations & non-profit organisations - Separate accounts investing directly||SA Capital raised|Investor Type and Vehicle Type|q22||729
q105_3_southamerica|CURRENCY|Charities, foundations, non-profit organisations - Separate accounts investing into indirect vehicles|22_31|SA_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsIndirect|SA_CF&NPO_SepAccIndirect|Charities, foundations & non-profit organisations - Separate accounts investing indirectly||SA Capital raised|Investor Type and Vehicle Type|q22||730
q105_4_southamerica|CURRENCY|Charities, foundations, non-profit organisations - Joint ventures and club deals|22_32|SA_CharitiesFoundationsNonProfitOrganizations_JVs|SA_CF&NPO_JVs|Charities, foundations & non-profit organisations - Joint ventures and club deals||SA Capital raised|Investor Type and Vehicle Type|q22||731
q105_5_southamerica|CURRENCY|Charities, foundations, non-profit organisations - Funds of funds|22_33|SA_CharitiesFoundationsNonProfitOrganizations_FundsOfFunds|SA_CF&NPO_FOF|Charities, foundations & non-profit organisations - Funds of funds||SA Capital raised|Investor Type and Vehicle Type|q22||732
q105_6_southamerica|CURRENCY|Charities, foundations, non-profit organisations - Non-listed debt products|22_34|SA_CharitiesFoundationsNonProfitOrganizations_Debt|SA_CF&NPO_Debt|Charities, foundations & non-profit organisations - Non-listed debt products||SA Capital raised|Investor Type and Vehicle Type|q22||733
q10ROW5_hidden_southamerica|CURRENCY|Charities, foundations, non-profit organisations  TOTAL|22_35|SA_CharitiesFoundationsNonProfitOrganizations_VehicleType_Total|SA_CF&NPO_VT_Total|Charities, foundations & non-profit organisations - Vehicle type total||SA Capital raised|Investor Type and Vehicle Type|q22||734
q106_1_southamerica|CURRENCY|Funds of funds - Non-listed/ commingled real estate funds/private REITs|22_36|SA_FundsOfFunds_NonListedFunds|SA_FOF_NLF|Funds of funds - Non-listed fund||SA Capital raised|Investor Type and Vehicle Type|q22||735
q106_2_southamerica|CURRENCY|Funds of funds - Separate accounts investing directly into real estate|22_37|SA_FundsOfFunds_SeparateAccountsDirect|SA_FOF_SepAccDirect|Funds of funds - Separate accounts investing directly||SA Capital raised|Investor Type and Vehicle Type|q22||736
q106_3_southamerica|CURRENCY|Funds of funds - Separate accounts investing into indirect vehicles|22_38|SA_FundsOfFunds_SeparateAccountsIndirect|SA_FOF_SepAccIndirect|Funds of funds - Separate accounts investing indirectly||SA Capital raised|Investor Type and Vehicle Type|q22||737
q106_4_southamerica|CURRENCY|Funds of funds - Joint ventures and club deals|22_39|SA_FundsOfFunds_JVs|SA_FOF_JVs|Funds of funds - Joint ventures and club deals||SA Capital raised|Investor Type and Vehicle Type|q22||738
q106_5_southamerica|CURRENCY|Funds of funds - Funds of funds|22_40|SA_FundsOfFunds_FundsOfFunds|SA_FOF_FOF|Funds of funds - Funds of funds||SA Capital raised|Investor Type and Vehicle Type|q22||739
q106_6_southamerica|CURRENCY|Funds of funds - Non-listed debt products|22_41|SA_FundsOfFunds_Debt|SA_FOF_Debt|Funds of funds - Non-listed debt products||SA Capital raised|Investor Type and Vehicle Type|q22||740
q10ROW6_hidden_southamerica|CURRENCY|Funds of funds TOTAL|22_42|SA_FundsOfFunds_VehicleType_Total|SA_FOF_VT_Total|Funds of funds - Vehicle type total||SA Capital raised|Investor Type and Vehicle Type|q22||741
q107_1_southamerica|CURRENCY|High net worth individuals /Family offices - Non-listed/ commingled real estate funds/private REITs|22_43|SA_HighnetWorthIndividualsFamilyOffices_NonListedFunds|SA_HNWI/FO_NLF|Hign net worth individuals/Family offices - Non-listed fund||SA Capital raised|Investor Type and Vehicle Type|q22||742
q107_2_southamerica|CURRENCY|High net worth individuals /Family offices - Separate accounts investing directly into real estate|22_44|SA_HighnetWorthIndividualsFamilyOffices_SeparateAccountsDirect|SA_HNWI/FO_SepAccDirect|Hign net worth individuals/Family offices - Separate accounts investing directly||SA Capital raised|Investor Type and Vehicle Type|q22||743
q107_3_southamerica|CURRENCY|High net worth individuals /Family offices - Separate accounts investing into indirect vehicles|22_45|SA_HighnetWorthIndividualsFamilyOffices_SeparateAccountsIndirect|SA_HNWI/FO_SepAccIndirect|Hign net worth individuals/Family offices - Separate accounts investing indirectly||SA Capital raised|Investor Type and Vehicle Type|q22||744
q107_4_southamerica|CURRENCY|High net worth individuals /Family offices - Joint ventures and club deals|22_46|SA_HighnetWorthIndividualsFamilyOffices_JVs|SA_HNWI/FO_JVs|Hign net worth individuals/Family offices - Joint ventures and club deals||SA Capital raised|Investor Type and Vehicle Type|q22||745
q107_5_southamerica|CURRENCY|High net worth individuals /Family offices - Funds of funds|22_47|SA_HighnetWorthIndividualsFamilyOffices_FundsOfFunds|SA_HNWI/FO_FOF|Hign net worth individuals/Family offices - Funds of funds||SA Capital raised|Investor Type and Vehicle Type|q22||746
q107_6_southamerica|CURRENCY|High net worth individuals /Family offices - Non-listed debt products|22_48|SA_HighnetWorthIndividualsFamilyOffices_Debt|SA_HNWI/FO_Debt|Hign net worth individuals/Family offices - Non-listed debt products||SA Capital raised|Investor Type and Vehicle Type|q22||747
q10ROW7_hidden_southamerica|CURRENCY|High net worth individuals /Family offices TOTAL|22_49|SA_HighnetWorthIndividualsFamilyOffices_VehicleType_Total|SA_HNWI/FO_VT_Total|Hign net worth individuals/Family offices - Vehicle type total||SA Capital raised|Investor Type and Vehicle Type|q22||748
q10other_southamerica|TEXT|Other (please specify)|22_50|SA_OtherInvestorTypetext|SA_OtherITText|Other investor type||SA Capital raised|Investor Type and Vehicle Type|q22||749
q108_1_southamerica|CURRENCY|Other - Non-listed/ commingled real estate funds/private REITs|22_51|SA_OtherInvestorType_NonListedFunds|SA_OtherIT_NLF|Other investor type - Non-listed fund||SA Capital raised|Investor Type and Vehicle Type|q22||750
q108_2_southamerica|CURRENCY|Other - Separate accounts investing directly into real estate|22_52|SA_OtherInvestorType_SeparateAccountsDirect|SA_OtherIT_SepAccDirect|Other investor type - Separate accounts investing directly||SA Capital raised|Investor Type and Vehicle Type|q22||751
q108_3_southamerica|CURRENCY|Other - Separate accounts investing into indirect vehicles|22_53|SA_OtherInvestorType_SeparateAccountsIndirect|SA_OtherIT_SepAccIndirect|Other investor type - Separate accounts investing indirectly||SA Capital raised|Investor Type and Vehicle Type|q22||752
q108_4_southamerica|CURRENCY|Other - Joint ventures and club deals|22_54|SA_OtherInvestorType_JVs|SA_OtherIT_JVs|Other investor type - Joint ventures and club deals||SA Capital raised|Investor Type and Vehicle Type|q22||753
q108_5_southamerica|CURRENCY|Other - Funds of funds|22_55|SA_OtherInvestorType_FundsOfFunds|SA_OtherIT_FOF|Other investor type - Funds of funds||SA Capital raised|Investor Type and Vehicle Type|q22||754
q108_6_southamerica|CURRENCY|Other - Non-listed debt products|22_56|SA_OtherInvestorType_Debt|SA_OtherIT_Debt|Other investor type - Non-listed debt products||SA Capital raised|Investor Type and Vehicle Type|q22||755
q10ROW8_hidden_southamerica|CURRENCY|Other TOTAL|22_57|SA_OtherInvestorType_VehicleType_Total|SA_OtherIT_VT_Total|Other investor type - Vehicle type total||SA Capital raised|Investor Type and Vehicle Type|q22||756
q10COL1_hidden_southamerica|CURRENCY|Non-listed/ commingled real estate funds/private REITs TOTAL|22_58|SA_InvestorType_NonListedFunds_Total|SA_IT_NLF_Total|Investor type - Non-listed fund total||SA Capital raised|Investor Type and Vehicle Type|q22||757
q10COL2_hidden_southamerica|CURRENCY|Separate accounts investing directly into real estate TOTAL|22_59|SA_InvestorType_SeparateAccountsDirect_Total|SA_IT_SepAccDirect_Total|Investor type - Separate accounts investing directly total||SA Capital raised|Investor Type and Vehicle Type|q22||758
q10COL3_hidden_southamerica|CURRENCY|Separate accounts investing into indirect vehicles TOTAL|22_60|SA_InvestorType_SeparateAccountsIndirect_Total|SA_IT_SepAccIndirect_Total|Investor type - Separate accounts investing indirectly total||SA Capital raised|Investor Type and Vehicle Type|q22||759
q10COL4_hidden_southamerica|CURRENCY|Joint ventures and club deals TOTAL|22_61|SA_InvestorType_JVs_Total|SA_IT_JVs_Total|Investor type - Joint ventures and club deals total||SA Capital raised|Investor Type and Vehicle Type|q22||760
q10COL5_hidden_southamerica|CURRENCY|Funds of funds TOTAL|22_62|SA_InvestorType_FundsOfFunds_Total|SA_IT_FOF_Total|Investor type - Funds of funds total||SA Capital raised|Investor Type and Vehicle Type|q22||761
q10COL6_hidden_southamerica|CURRENCY|Non-listed debt products TOTAL|22_63|SA_InvestorType_Debt_Total|SA_IT_Debt_Total|Investor type - Non-listed debt products total||SA Capital raised|Investor Type and Vehicle Type|q22||762
q10GRANDTotal_hidden_southamerica|CURRENCY|TOTAL institutional capital by investor type|22_64|SA_InvestorType_VehicleType_Total|SA_IT_VT_Total|Investor type - Vehicle type total||SA Capital raised|Investor Type and Vehicle Type|q22||763
_southamerica||[South American strategy] How much institutional capital did your company raise in 2017 by investor domicile (million)?|23|||||SA Capital raised|Investor Domicile and Vehicle Type|q23||764
q111_1_southamerica|CURRENCY|Europe - Non-listed/ commingled real estate funds/private REITs|23_1|SA_InvestorDomicileEurope_NonListedFunds|SA_IDEUR_NLF|Europe - Non-listed funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||765
q111_2_southamerica|CURRENCY|Europe - Separate accounts investing directly into real estate|23_2|SA_InvestorDomicileEurope_SeparateAccountsDirect|SA_IDEUR_SepAccDirect|Europe - Separate accounts investing directly||SA Capital raised|Investor Domicile and Vehicle Type|q23||766
q111_3_southamerica|CURRENCY|Europe - Separate accounts investing into indirect vehicles|23_3|SA_InvestorDomicileEurope_SeparateAccountsIndirect|SA_IDEUR_SepAccIndirect|Europe - Separate accounts investing indirectly||SA Capital raised|Investor Domicile and Vehicle Type|q23||767
q111_4_southamerica|CURRENCY|Europe - Joint ventures and club deals|23_4|SA_InvestorDomicileEurope_JVs|SA_IDEUR_JVs|Europe - Joint ventures and club deals||SA Capital raised|Investor Domicile and Vehicle Type|q23||768
q111_5_southamerica|CURRENCY|Europe - Funds of funds|23_5|SA_InvestorDomicileEurope_FundsOfFunds|SA_IDEUR_FOF|Europe - Funds of funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||769
q111_6_southamerica|CURRENCY|Europe - Non-listed debt products|23_6|SA_InvestorDomicileEurope_Debt|SA_IDEUR_Debt|Europe - Non-listed debt products||SA Capital raised|Investor Domicile and Vehicle Type|q23||770
q11ROW1_hidden_southamerica|CURRENCY|Europe TOTAL|23_7|SA_InvestorDomicileEurope_VehicleType_Total|SA_IDEUR_VT_Total|Europe - Vehicle type total||SA Capital raised|Investor Domicile and Vehicle Type|q23||771
q112_1_southamerica|CURRENCY|Asia Pacific - Non-listed/ commingled real estate funds/private REITs|23_8|SA_InvestorDomicileAsiaPacific_NonListedFunds|SA_IDAPAC_NLF|Asia Pacific - Non-listed funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||772
q112_2_southamerica|CURRENCY|Asia Pacific - Separate accounts investing directly into real estate|23_9|SA_InvestorDomicileAsiaPacific_SeparateAccountsDirect|SA_IDAPAC_SepAccDirect|Asia Pacific - Separate accounts investing directly||SA Capital raised|Investor Domicile and Vehicle Type|q23||773
q112_3_southamerica|CURRENCY|Asia Pacific - Separate accounts investing into indirect vehicles|23_10|SA_InvestorDomicileAsiaPacific_SeparateAccountsIndirect|SA_IDAPAC_SepAccIndirect|Asia Pacific - Separate accounts investing indirectly||SA Capital raised|Investor Domicile and Vehicle Type|q23||774
q112_4_southamerica|CURRENCY|Asia Pacific - Joint ventures and club deals|23_11|SA_InvestorDomicileAsiaPacific_JVs|SA_IDAPAC_JVs|Asia Pacific - Joint ventures and club deals||SA Capital raised|Investor Domicile and Vehicle Type|q23||775
q112_5_southamerica|CURRENCY|Asia Pacific - Funds of funds|23_12|SA_InvestorDomicileAsiaPacific_FundsOfFunds|SA_IDAPAC_FOF|Asia Pacific - Funds of funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||776
q112_6_southamerica|CURRENCY|Asia Pacific - Non-listed debt products|23_13|SA_InvestorDomicileAsiaPacific_Debt|SA_IDAPAC_Debt|Asia Pacific - Non-listed debt products||SA Capital raised|Investor Domicile and Vehicle Type|q23||777
q11ROW2_hidden_southamerica|CURRENCY|Asia Pacific TOTAL|23_14|SA_InvestorDomicileAsiaPacific_VehicleType_Total|SA_IDAPAC_VT_Total|Asia Pacific - Vehicle type total||SA Capital raised|Investor Domicile and Vehicle Type|q23||778
q113_1_southamerica|CURRENCY|North America - Non-listed/ commingled real estate funds/private REITs|23_15|SA_InvestorDomicileNorthAmerica_NonListedFunds|SA_IDNA_NLF|North America - Non-listed funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||779
q113_2_southamerica|CURRENCY|North America - Separate accounts investing directly into real estate|23_16|SA_InvestorDomicileNorthAmerica_SeparateAccountsDirect|SA_IDNA_SepAccDirect|North America - Separate accounts investing directly||SA Capital raised|Investor Domicile and Vehicle Type|q23||780
q113_3_southamerica|CURRENCY|North America - Separate accounts investing into indirect vehicles|23_17|SA_InvestorDomicileNorthAmerica_SeparateAccountsIndirect|SA_IDNA_SepAccIndirect|North America - Separate accounts investing indirectly||SA Capital raised|Investor Domicile and Vehicle Type|q23||781
q113_4_southamerica|CURRENCY|North America - Joint ventures and club deals|23_18|SA_InvestorDomicileNorthAmerica_JVs|SA_IDNA_JVs|North America - Joint ventures and club deals||SA Capital raised|Investor Domicile and Vehicle Type|q23||782
q113_5_southamerica|CURRENCY|North America - Funds of funds|23_19|SA_InvestorDomicileNorthAmerica_FundsOfFunds|SA_IDNA_FOF|North America - Funds of funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||783
q113_6_southamerica|CURRENCY|North America - Non-listed debt products|23_20|SA_InvestorDomicileNorthAmerica_Debt|SA_IDNA_Debt|North America - Non-listed debt products||SA Capital raised|Investor Domicile and Vehicle Type|q23||784
q11ROW3_hidden_southamerica|CURRENCY|North America TOTAL|23_21|SA_InvestorDomicileNorthAmerica_VehicleType_Total|SA_IDNA_VT_Total|North America - Vehicle type total||SA Capital raised|Investor Domicile and Vehicle Type|q23||785
q114_1_southamerica|CURRENCY|South America - Non-listed/ commingled real estate funds/private REITs|23_22|SA_InvestorDomicileSouthAmerica_NonListedFunds|SA_IDSA_NLF|South America - Non-listed funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||786
q114_2_southamerica|CURRENCY|South America - Separate accounts investing directly into real estate|23_23|SA_InvestorDomicileSouthAmerica_SeparateAccountsDirect|SA_IDSA_SepAccDirect|South America - Separate accounts investing directly||SA Capital raised|Investor Domicile and Vehicle Type|q23||787
q114_3_southamerica|CURRENCY|South America - Separate accounts investing into indirect vehicles|23_24|SA_InvestorDomicileSouthAmerica_SeparateAccountsIndirect|SA_IDSA_SepAccIndirect|South America - Separate accounts investing indirectly||SA Capital raised|Investor Domicile and Vehicle Type|q23||788
q114_4_southamerica|CURRENCY|South America - Joint ventures and club deals|23_25|SA_InvestorDomicileSouthAmerica_JVs|SA_IDSA_JVs|South America - Joint ventures and club deals||SA Capital raised|Investor Domicile and Vehicle Type|q23||789
q114_5_southamerica|CURRENCY|South America - Funds of funds|23_26|SA_InvestorDomicileSouthAmerica_FundsOfFunds|SA_IDSA_FOF|South America - Funds of funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||790
q114_6_southamerica|CURRENCY|South America - Non-listed debt products|23_27|SA_InvestorDomicileSouthAmerica_Debt|SA_IDSA_Debt|South America - Non-listed debt products||SA Capital raised|Investor Domicile and Vehicle Type|q23||791
q11ROW4_hidden_southamerica|CURRENCY|South America TOTAL|23_28|SA_InvestorDomicileSouthAmerica_VehicleType_Total|SA_IDSA_VT_Total|South America - Vehicle type total||SA Capital raised|Investor Domicile and Vehicle Type|q23||792
q115_1_southamerica|CURRENCY|Africa - Non-listed/ commingled real estate funds/private REITs|23_29|SA_InvestorDomicileAfrica_NonListedFunds|SA_IDAFR_NLF|Africa - Non-listed funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||793
q115_2_southamerica|CURRENCY|Africa - Separate accounts investing directly into real estate|23_30|SA_InvestorDomicileAfrica_SeparateAccountsDirect|SA_IDAFR_SepAccDirect|Africa - Separate accounts investing directly||SA Capital raised|Investor Domicile and Vehicle Type|q23||794
q115_3_southamerica|CURRENCY|Africa - Separate accounts investing into indirect vehicles|23_31|SA_InvestorDomicileAfrica_SeparateAccountsIndirect|SA_IDAFR_SepAccIndirect|Africa - Separate accounts investing indirectly||SA Capital raised|Investor Domicile and Vehicle Type|q23||795
q115_4_southamerica|CURRENCY|Africa - Joint ventures and club deals|23_32|SA_InvestorDomicileAfrica_JVs|SA_IDAFR_JVs|Africa - Joint ventures and club deals||SA Capital raised|Investor Domicile and Vehicle Type|q23||796
q115_5_southamerica|CURRENCY|Africa - Funds of funds|23_33|SA_InvestorDomicileAfrica_FundsOfFunds|SA_IDAFR_FOF|Africa - Funds of funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||797
q115_6_southamerica|CURRENCY|Africa - Non-listed debt products|23_34|SA_InvestorDomicileAfrica_Debt|SA_IDAFR_Debt|Africa - Non-listed debt products||SA Capital raised|Investor Domicile and Vehicle Type|q23||798
q11ROW5_hidden_southamerica|CURRENCY|Africa  TOTAL|23_35|SA_InvestorDomicileAfrica_VehicleType_Total|SA_IDAFR_VT_Total|Africa - Vehicle type total||SA Capital raised|Investor Domicile and Vehicle Type|q23||799
q11COL1_hidden_southamerica|CURRENCY|Non-listed/ commingled real estate funds/private REITs TOTAL|23_36|SA_InvestorDomicile_NonListedFunds_Total|SA_ID_NLF_Total|Investor domicile total - Non-listed funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||800
q11COL2_hidden_southamerica|CURRENCY|Separate accounts investing directly into real estate TOTAL|23_37|SA_InvestorDomicile_SeparateAccountsDirect_Total|SA_ID_SepAccDirect_Total|Investor domicile total - Separate accounts investing directly||SA Capital raised|Investor Domicile and Vehicle Type|q23||801
q11COL3_hidden_southamerica|CURRENCY|Separate accounts investing into indirect vehicles TOTAL|23_38|SA_InvestorDomicile_SeparateAccountsIndirect_Total|SA_ID_SepAccIndirect_Total|Investor domicile total - Separate accounts investing indirectly||SA Capital raised|Investor Domicile and Vehicle Type|q23||802
q11COL4_hidden_southamerica|CURRENCY|Joint ventures and club deals TOTAL|23_39|SA_InvestorDomicile_JVs_Total|SA_ID_JVs_Total|Investor domicile total - Joint ventures and club deals||SA Capital raised|Investor Domicile and Vehicle Type|q23||803
q11COL5_hidden_southamerica|CURRENCY|Funds of funds TOTAL|23_40|SA_InvestorDomicile_FundsOfFunds_Total|SA_ID_FOF_Total|Investor domicile total - Funds of funds||SA Capital raised|Investor Domicile and Vehicle Type|q23||804
q11COL6_hidden_southamerica|CURRENCY|Non-listed debt products TOTAL|23_41|SA_InvestorDomicile_Debt_Total|SA_ID_Debt_Total|Investor domicile total - Non-listed debt products||SA Capital raised|Investor Domicile and Vehicle Type|q23||805
q11GRANDTotal_hidden_southamerica|CURRENCY|TOTAL institutional capital by investor domicle|23_42|SA_InvestorDomicile_VehicleType_Total|SA_ID_VT_Total|Investor domicile total - Vehicle type total||SA Capital raised|Investor Domicile and Vehicle Type|q23||806
AFRICA_africa||For your African strategy, how much institutional capital did your company raise for non-listed vehicles in 2017 by investor type (million)?|24|||||Africa Capital raised|Investor Type and Vehicle Type|q24||807
q101_1_africa|CURRENCY|Pension funds - Non-listed/ commingled real estate funds/private REITs|24_1|AFRICA_PensionFunds_NonListedFunds|AFR_PF_NLF|Pension funds - Non-listed fund||Africa Capital raised|Investor Type and Vehicle Type|q24||808
q101_2_africa|CURRENCY|Pension funds - Separate accounts investing directly into real estate|24_2|AFRICA_PensionFunds_SeparateAccountsDirect|AFR_PF_SepAccDirect|Pension funds - Separate accounts investing directly||Africa Capital raised|Investor Type and Vehicle Type|q24||809
q101_3_africa|CURRENCY|Pension funds - Separate accounts investing into indirect vehicles|24_3|AFRICA_PensionFunds_SeparateAccountsIndirect|AFR_PF_SepAccIndirect|Pension funds - Separate accounts investing indirectly||Africa Capital raised|Investor Type and Vehicle Type|q24||810
q101_4_africa|CURRENCY|Pension funds - Joint ventures and club deals|24_4|AFRICA_PensionFunds_JVs|AFR_PF_JVs|Pension funds - Joint ventures and club deals||Africa Capital raised|Investor Type and Vehicle Type|q24||811
q101_5_africa|CURRENCY|Pension funds - Funds of funds|24_5|AFRICA_PensionFunds_FundsOfFunds|AFR_PF_FOF|Pension funds - Funds of funds||Africa Capital raised|Investor Type and Vehicle Type|q24||812
q101_6_africa|CURRENCY|Pension funds - Non-listed debt products|24_6|AFRICA_PensionFunds_Debt|AFR_PF_Debt|Pension funds - Non-listed debt products||Africa Capital raised|Investor Type and Vehicle Type|q24||813
q10ROW1_hidden_africa|CURRENCY|Pension funds TOTAL|24_7|AFRICA_PensionFunds_VehicleType_Total|AFR_PF_VT_Total|Pension funds - Vehicle type total||Africa Capital raised|Investor Type and Vehicle Type|q24||814
q102_1_africa|CURRENCY|Insurance companies - Non-listed/ commingled real estate funds/private REITs|24_8|AFRICA_InsuranceCompanies_NonListedFunds|AFR_IC_NLF|Insurance companies - Non-listed fund||Africa Capital raised|Investor Type and Vehicle Type|q24||815
q102_2_africa|CURRENCY|Insurance companies - Separate accounts investing directly into real estate|24_9|AFRICA_InsuranceCompanies_SeparateAccountsDirect|AFR_IC_SepAccDirect|Insurance companies - Separate accounts investing directly||Africa Capital raised|Investor Type and Vehicle Type|q24||816
q102_3_africa|CURRENCY|Insurance companies - Separate accounts investing into indirect vehicles|24_10|AFRICA_InsuranceCompanies_SeparateAccountsIndirect|AFR_IC_SepAccIndirect|Insurance companies - Separate accounts investing indirectly||Africa Capital raised|Investor Type and Vehicle Type|q24||817
q102_4_africa|CURRENCY|Insurance companies - Joint ventures and club deals|24_11|AFRICA_InsuranceCompanies_JVs|AFR_IC_JVs|Insurance companies - Joint ventures and club deals||Africa Capital raised|Investor Type and Vehicle Type|q24||818
q102_5_africa|CURRENCY|Insurance companies - Funds of funds|24_12|AFRICA_InsuranceCompanies_FundsOfFunds|AFR_IC_FOF|Insurance companies - Funds of funds||Africa Capital raised|Investor Type and Vehicle Type|q24||819
q102_6_africa|CURRENCY|Insurance companies - Non-listed debt products|24_13|AFRICA_InsuranceCompanies_Debt|AFR_IC_Debt|Insurance companies - Non-listed debt products||Africa Capital raised|Investor Type and Vehicle Type|q24||820
q10ROW2_hidden_africa|CURRENCY|Insurance companies TOTAL|24_14|AFRICA_InsuranceCompanies_VehicleType_Total|AFR_IC_VT_Total|Insurance companies - Vehicle type total||Africa Capital raised|Investor Type and Vehicle Type|q24||821
q103_1_africa|CURRENCY|Sovereign wealth funds - Non-listed/ commingled real estate funds/private REITs|24_15|AFRICA_SovereignWealthFunds_NonListedFunds|AFR_SWF_NLF|Sovereign wealth funds - Non-listed fund||Africa Capital raised|Investor Type and Vehicle Type|q24||822
q103_2_africa|CURRENCY|Sovereign wealth funds - Separate accounts investing directly into real estate|24_16|AFRICA_SovereignWealthFunds_SeparateAccountsDirect|AFR_SWF_SepAccDirect|Sovereign wealth funds - Separate accounts investing directly||Africa Capital raised|Investor Type and Vehicle Type|q24||823
q103_3_africa|CURRENCY|Sovereign wealth funds - Separate accounts investing into indirect vehicles|24_17|AFRICA_SovereignWealthFunds_SeparateAccountsIndirect|AFR_SWF_SepAccIndirect|Sovereign wealth funds - Separate accounts investing indirectly||Africa Capital raised|Investor Type and Vehicle Type|q24||824
q103_4_africa|CURRENCY|Sovereign wealth funds - Joint ventures and club deals|24_18|AFRICA_SovereignWealthFunds_JVs|AFR_SWF_JVs|Sovereign wealth funds - Joint ventures and club deals||Africa Capital raised|Investor Type and Vehicle Type|q24||825
q103_5_africa|CURRENCY|Sovereign wealth funds - Funds of funds|24_19|AFRICA_SovereignWealthFunds_FundsOfFunds|AFR_SWF_FOF|Sovereign wealth funds - Funds of funds||Africa Capital raised|Investor Type and Vehicle Type|q24||826
q103_6_africa|CURRENCY|Sovereign wealth funds - Non-listed debt products|24_20|AFRICA_SovereignWealthFunds_Debt|AFR_SWF_Debt|Sovereign wealth funds - Non-listed debt products||Africa Capital raised|Investor Type and Vehicle Type|q24||827
q10ROW3_hidden_africa|CURRENCY|Sovereign wealth funds TOTAL|24_21|AFRICA_SovereignWealthFunds_VehicleType_Total|AFR_SWF_VT_Total|Sovereign wealth funds - Vehicle type total||Africa Capital raised|Investor Type and Vehicle Type|q24||828
q104_1_africa|CURRENCY|Government institutions - Non-listed/ commingled real estate funds/private REITs|24_22|AFRICA_GovernmentInstitutions_NonListedFunds|AFR_GI_NLF|Government institutions - Non-listed fund||Africa Capital raised|Investor Type and Vehicle Type|q24||829
q104_2_africa|CURRENCY|Government institutions - Separate accounts investing directly into real estate|24_23|AFRICA_GovernmentInstitutions_SeparateAccountsDirect|AFR_GI_SepAccDirect|Government institutions - Separate accounts investing directly||Africa Capital raised|Investor Type and Vehicle Type|q24||830
q104_3_africa|CURRENCY|Government institutions - Separate accounts investing into indirect vehicles|24_24|AFRICA_GovernmentInstitutions_SeparateAccountsIndirect|AFR_GI_SepAccIndirect|Government institutions - Separate accounts investing indirectly||Africa Capital raised|Investor Type and Vehicle Type|q24||831
