Column|Format|QuestionText|dtcode|answer_Label|answer_label_condensed|qn_breakdown_label|section|Topic|sub_topic|Question|comment|column_order
q132_6_southamerica|CURRENCY|SA:  Alternative sectors - Non-listed debt products|41_13|SA_Debt_MultiSectorAlternativeSectors|SA_Debt_MSAS|Non-listed debt products - Multi sector alternative sectors||SA Capital raised|Investor Type and Vehicle Type|||1318
q13ROW2_Total_southamerica|CURRENCY|SA:  TOTAL - Alternative sectors|41_14|SA_NonListedVehicles_MultiSectorAlternativeSectors_Total|SA_NLV_MSAS_Total|Non-listed vehicles total - Multi sector alternative sectors||SA Capital raised|Investor Type and Vehicle Type|||1319
q13COL1_Total_southamerica|CURRENCY|SA: TOTAL - Non-listed/ commingled real estate funds/private REITs|41_15|SA_NonListedFunds_MultiSector_Total|SA_NLF_MS_Total|Non-listed funds - Multi sector||SA Capital raised|Investor Type and Vehicle Type|||1320
q13COL2_Total_southamerica|CURRENCY|SA: TOTAL - Separate accounts investing directly into real estate|41_16|SA_SeparateAccountsDirect_MultiSector_Total|SA_SepAccDirect_MS_Total|Separate accounts investing directly - Multi sector||SA Capital raised|Investor Type and Vehicle Type|||1321
q13COL3_Total_southamerica|CURRENCY|SA: TOTAL - Separate accounts investing into indirect vehicles|41_17|SA_SeparateAccountsIndirect_MultiSector_Total|SA_SepAccIndirect_MS_Total|Separate accounts investing indirectly - Multi sector||SA Capital raised|Investor Type and Vehicle Type|||1322
q13COL4_Total_southamerica|CURRENCY|SA: TOTAL - Joint ventures and club deals|41_18|SA_JVs_MultiSector_Total|SA_JVs_MS_Total|Joint ventures and club deals - Multi sector||SA Capital raised|Investor Type and Vehicle Type|||1323
q13COL5_Total_southamerica|CURRENCY|SA: TOTAL - Funds of funds|41_19|SA_FundsOfFunds_MultiSector_Total|SA_FOF_MS_Total|Funds of funds - Multi sector||SA Capital raised|Investor Type and Vehicle Type|||1324
q13COL6_Total_southamerica|CURRENCY|SA: TOTAL - Non-listed debt products|41_20|SA_Debt_MultiSector_Total|SA_Debt_MS_Total|Non-listed debt products - Multi sector||SA Capital raised|Investor Type and Vehicle Type|||1325
q13GRANDTotal_southamerica|CURRENCY|SA TOTAL Raised by targeted multi-sector|41_21|SA_NonListedVehicles_MultiSector_Total|SA_NLV_MS_Total|Non-listed vehicles total - Multi sector||SA Capital raised|Investor Type and Vehicle Type|||1326
_southamerica||For your South American strategy*, how much institutional capital did your company raise for Non-listed vehicless in 2020 by targeted sector (million)?|42|||||||||1327
q141_1_southamerica|CURRENCY|SA: Office - Non-listed/ commingled real estate funds/private REITs|42_1|SA_NonListedFunds_SingleSectorOffice|SA_NLF_SSOffice|Non-listed funds - Single sector office||SA Capital raised|Investor Type and Vehicle Type|||1328
q141_2_southamerica|CURRENCY|SA: Office - Separate accounts investing directly into real estate|42_2|SA_SeparateAccountsDirect_SingleSectorOffice|SA_SepAccDirect_SSOffice|Separate accounts investing directly - Single sector office||SA Capital raised|Investor Type and Vehicle Type|||1329
q141_3_southamerica|CURRENCY|SA: Office - Separate accounts investing into indirect vehicles|42_3|SA_SeparateAccountsIndirect_SingleSectorOffice|SA_SepAccIndirect_SSOffice|Separate accounts investing indirectly - Single sector office||SA Capital raised|Investor Type and Vehicle Type|||1330
q141_4_southamerica|CURRENCY|SA: Office - Joint ventures and club deals|42_4|SA_JVs_SingleSectorOffice|SA_JVs_SSOffice|Joint ventures and club deals - Single sector office||SA Capital raised|Investor Type and Vehicle Type|||1331
q141_5_southamerica|CURRENCY|SA: Office - Funds of funds|42_5|SA_FundsOfFunds_SingleSectorOffice|SA_FOF_SSOffice|Funds of funds - Single sector office||SA Capital raised|Investor Type and Vehicle Type|||1332
q141_6_southamerica|CURRENCY|SA: Office - Non-listed debt products|42_6|SA_Debt_SingleSectorOffice|SA_Debt_SSOffice|Non-listed debt products - Single sector office||SA Capital raised|Investor Type and Vehicle Type|||1333
q14ROW1_Total_southamerica|CURRENCY|SA: TOTAL Office|42_7|SA_NonListedVehicles_SingleSectorOffice_Total|SA_NLV_SSOffice_Total|Non-listed vehicles total - Single sector office||SA Capital raised|Investor Type and Vehicle Type|||1334
q142_1_southamerica|CURRENCY|SA: Retail - Non-listed/ commingled real estate funds/private REITs|42_8|SA_NonListedFunds_SingleSectorRetail|SA_NLF_SSRetail|Non-listed funds - Single sector retail||SA Capital raised|Investor Type and Vehicle Type|||1335
q142_2_southamerica|CURRENCY|SA: Retail - Separate accounts investing directly into real estate|42_9|SA_SeparateAccountsDirect_SingleSectorRetail|SA_SepAccDirect_SSRetail|Separate accounts investing directly - Single sector retail||SA Capital raised|Investor Type and Vehicle Type|||1336
q142_3_southamerica|CURRENCY|SA: Retail - Separate accounts investing into indirect vehicles|42_10|SA_SeparateAccountsIndirect_SingleSectorRetail|SA_SepAccIndirect_SSRetail|Separate accounts investing indirectly - Single sector retail||SA Capital raised|Investor Type and Vehicle Type|||1337
q142_4_southamerica|CURRENCY|SA: Retail - Joint ventures and club deals|42_11|SA_JVs_SingleSectorRetail|SA_JVs_SSRetail|Joint ventures and club deals - Single sector retail||SA Capital raised|Investor Type and Vehicle Type|||1338
q142_5_southamerica|CURRENCY|SA: Retail - Funds of funds|42_12|SA_FundsOfFunds_SingleSectorRetail|SA_FOF_SSRetail|Funds of funds - Single sector retail||SA Capital raised|Investor Type and Vehicle Type|||1339
q142_6_southamerica|CURRENCY|Non-listed debt products|42_13|SA_Debt_SingleSectorRetail|SA_Debt_SSRetail|Non-listed debt products - Single sector retail||SA Capital raised|Investor Type and Vehicle Type|||1340
q14ROW2_Total_southamerica|CURRENCY|SA: TOTAL Retail|42_14|SA_NonListedVehicles_SingleSectorRetail_Total|SA_NLV_SSRetail_Total|Non-listed vehicles total - Single sector retail||SA Capital raised|Investor Type and Vehicle Type|||1341
q143_1_southamerica|CURRENCY|SA: Industrial / logistics - Non-listed/ commingled real estate funds/private REITs|42_15|SA_NonListedFunds_SingleSectorIndustrial/Logistics|SA_NLF_SSInd/Log|Non-listed funds - Single sector industrial/logistics||SA Capital raised|Investor Type and Vehicle Type|||1342
q143_2_southamerica|CURRENCY|SA: Industrial / logistics - Separate accounts investing directly into real estate|42_16|SA_SeparateAccountsDirect_SingleSectorIndustrial/Logistics|SA_SepAccDirect_SSInd/Log|Separate accounts investing directly - Single sector industrial/logistics||SA Capital raised|Investor Type and Vehicle Type|||1343
q143_3_southamerica|CURRENCY|SA: Industrial / logistics - Separate accounts investing into indirect vehicles|42_17|SA_SeparateAccountsIndirect_SingleSectorIndustrial/Logistics|SA_SepAccIndirect_SSInd/Log|Separate accounts investing indirectly - Single sector industrial/logistics||SA Capital raised|Investor Type and Vehicle Type|||1344
q143_4_southamerica|CURRENCY|SA: Industrial / logistics - Joint ventures and club deals|42_18|SA_JVs_SingleSectorIndustrial/Logistics|SA_JVs_SSInd/Log|Joint ventures and club deals - Single sector industrial/logistics||SA Capital raised|Investor Type and Vehicle Type|||1345
q143_5_southamerica|CURRENCY|SA: Industrial / logistics - Funds of funds|42_19|SA_FundsOfFunds_SingleSectorIndustrial/Logistics|SA_FOF_SSInd/Log|Funds of funds - Single sector industrial/logistics||SA Capital raised|Investor Type and Vehicle Type|||1346
q143_6_southamerica|CURRENCY|SA: Industrial / logistics - Non-listed debt products|42_20|SA_Debt_SingleSectorIndustrial/Logistics|SA_Debt_SSInd/Log|Non-listed debt products - Single sector industrial/logistics||SA Capital raised|Investor Type and Vehicle Type|||1347
q14ROW3_Total_southamerica|CURRENCY|SA: TOTAL Industrial / logistics|42_21|SA_NonListedVehicles_SingleSectorIndustrial/Logistics_Total|SA_NLV_SSInd/Log_Total|Non-listed vehicles total - Single sector industrial/logistics||SA Capital raised|Investor Type and Vehicle Type|||1348
q144_1_southamerica|CURRENCY|SA: Residential / multi-family/apartments - Non-listed/ commingled real estate funds/private REITs|42_22|SA_NonListedFunds_SingleSectorResidential/Multifamily/Apartments|SA_NLF_SSResidential|Non-listed funds - Single sector residential/multifamily/ apartment||SA Capital raised|Investor Type and Vehicle Type|||1349
q144_2_southamerica|CURRENCY|SA: Residential / multi-family/apartments - Separate accounts investing directly into real estate|42_23|SA_SeparateAccountsDirect_SingleSectorResidential/Multifamily/Apartments|SA_SepAccDirect_SSResidential|Separate accounts investing directly - Single sector residential/multifamily/ apartment||SA Capital raised|Investor Type and Vehicle Type|||1350
q144_3_southamerica|CURRENCY|SA: Residential / multi-family/apartments - Separate accounts investing into indirect vehicles|42_24|SA_SeparateAccountsIndirect_SingleSectorResidential/Multifamily/Apartments|SA_SepAccIndirect_SSResidential|Separate accounts investing indirectly - Single sector residential/multifamily/ apartment||SA Capital raised|Investor Type and Vehicle Type|||1351
q144_4_southamerica|CURRENCY|SA: Residential / multi-family/apartments - Joint ventures and club deals|42_25|SA_JVs_SingleSectorResidential/Multifamily/Apartments|SA_JVs_SSResidential|Joint ventures and club deals - Single sector residential/multifamily/ apartment||SA Capital raised|Investor Type and Vehicle Type|||1352
q144_5_southamerica|CURRENCY|SA: Residential / multi-family/apartments - Funds of funds|42_26|SA_FundsOfFunds_SingleSectorResidential/Multifamily/Apartments|SA_FOF_SSResidential|Funds of funds - Single sector residential/multifamily/ apartment||SA Capital raised|Investor Type and Vehicle Type|||1353
q144_6_southamerica|CURRENCY|SA: Residential / multi-family/apartments - Non-listed debt products|42_27|SA_Debt_SingleSectorResidential/Multifamily/Apartments|SA_Debt_SSResidential|Non-listed debt products - Single sector residential/multifamily/ apartment||SA Capital raised|Investor Type and Vehicle Type|||1354
q14ROW4_Total_southamerica|CURRENCY|SA: TOTAL Residential / multi-family/apartments|42_28|SA_NonListedVehicles_SingleSectorResidential/Multifamily/Apartments_Total|SA_NLV_SSResidential_Total|Non-listed vehicles total - Single sector residential/multifamily/ apartment||SA Capital raised|Investor Type and Vehicle Type|||1355
q145_1_southamerica|CURRENCY|SA: Student housing - Non-listed/ commingled real estate funds/private REITs|42_29|SA_NonListedFunds_SingleSectorStudentHousing|SA_NLF_SSStudHou|Non-listed funds - Single sector student housing||SA Capital raised|Investor Type and Vehicle Type|||1356
q145_2_southamerica|CURRENCY|SA: Student housing - Separate accounts investing directly into real estate|42_30|SA_SeparateAccountsDirect_SingleSectorStudentHousing|SA_SepAccDirect_SSStudHou|Separate accounts investing directly - Single sector student housing||SA Capital raised|Investor Type and Vehicle Type|||1357
q145_3_southamerica|CURRENCY|SA: Student housing - Separate accounts investing into indirect vehicles|42_31|SA_SeparateAccountsIndirect_SingleSectorStudentHousing|SA_SepAccIndirect_SSStudHou|Separate accounts investing indirectly - Single sector student housing||SA Capital raised|Investor Type and Vehicle Type|||1358
q145_4_southamerica|CURRENCY|SA: Student housing - Joint ventures and club deals|42_32|SA_JVs_SingleSectorStudentHousing|SA_JVs_SSStudHou|Joint ventures and club deals - Single sector student housing||SA Capital raised|Investor Type and Vehicle Type|||1359
q145_5_southamerica|CURRENCY|SA: Student housing - Funds of funds|42_33|SA_FundsOfFunds_SingleSectorStudentHousing|SA_FOF_SSStudHou|Funds of funds - Single sector student housing||SA Capital raised|Investor Type and Vehicle Type|||1360
q145_6_southamerica|CURRENCY|SA: Student housing - Non-listed debt products|42_34|SA_Debt_SingleSectorStudentHousing|SA_Debt_SSStudHou|Non-listed debt products - Single sector student housing||SA Capital raised|Investor Type and Vehicle Type|||1361
q14ROW5_Total_southamerica|CURRENCY|SA: TOTAL Student housing |42_35|SA_NonListedVehicles_SingleSectorStudentHousing_Total|SA_NLV_SSStudHou_Total|Non-listed vehicles total - Single sector student housing||SA Capital raised|Investor Type and Vehicle Type|||1362
q146_1_southamerica|CURRENCY|SA: Senior living / aged care / health care - Non-listed/ commingled real estate funds/private REITs|42_36|SA_NonListedFunds_SingleSectorSeniorLiving/Agedcare/Healthcare|SA_NLF_SSSenLiving|Non-listed funds - Single sector senior living/ aged care/ healthcare||SA Capital raised|Investor Type and Vehicle Type|||1363
q146_2_southamerica|CURRENCY|SA: Senior living / aged care / health care - Separate accounts investing directly into real estate|42_37|SA_SeparateAccountsDirect_SingleSectorSeniorLiving/Agedcare/Healthcare|SA_SepAccDirect_SSSenLiving|Separate accounts investing directly - Single sector senior living/ aged care/ healthcare||SA Capital raised|Investor Type and Vehicle Type|||1364
q146_3_southamerica|CURRENCY|SA: Senior living / aged care / health care - Separate accounts investing into indirect vehicles|42_38|SA_SeparateAccountsIndirect_SingleSectorSeniorLiving/Agedcare/Healthcare|SA_SepAccIndirect_SSSenLiving|Separate accounts investing indirectly - Single sector senior living/ aged care/ healthcare||SA Capital raised|Investor Type and Vehicle Type|||1365
q146_4_southamerica|CURRENCY|SA: Senior living / aged care / health care - Joint ventures and club deals|42_39|SA_JVs_SingleSectorSeniorLiving/Agedcare/Healthcare|SA_JVs_SSSenLiving|Joint ventures and club deals - Single sector senior living/ aged care/ healthcare||SA Capital raised|Investor Type and Vehicle Type|||1366
q146_5_southamerica|CURRENCY|SA: Senior living / aged care / health care - Funds of funds|42_40|SA_FundsOfFunds_SingleSectorSeniorLiving/Agedcare/Healthcare|SA_FOF_SSSenLiving|Funds of funds - Single sector senior living/ aged care/ healthcare||SA Capital raised|Investor Type and Vehicle Type|||1367
q146_6_southamerica|CURRENCY|SA: Senior living / aged care / health care - Non-listed debt products|42_41|SA_Debt_SingleSectorSeniorLiving/Agedcare/Healthcare|SA_Debt_SSSenLiving|Non-listed debt products - Single sector senior living/ aged care/ healthcare||SA Capital raised|Investor Type and Vehicle Type|||1368
q14ROW6_Total_southamerica|CURRENCY|SA: TOTAL Senior living / aged care / health care|42_42|SA_NonListedVehicles_SingleSectorSeniorLiving/Agedcare/Healthcare_Total|SA_NLV_SSSenLiving_Total|Non-listed vehicles total - Single sector senior living/ aged care/ healthcare||SA Capital raised|Investor Type and Vehicle Type|||1369
q147_1_southamerica|CURRENCY|SA: Hotel / leisure - Non-listed/ commingled real estate funds/private REITs|42_43|SA_NonListedFunds_SingleSectorHotel/Leisure|SA_NLF_SSHot/Lei|Non-listed funds - Single sector hotel/ leisure||SA Capital raised|Investor Type and Vehicle Type|||1370
q147_2_southamerica|CURRENCY|SA: Hotel / leisure - Separate accounts investing directly into real estate|42_44|SA_SeparateAccountsDirect_SingleSectorHotel/Leisure|SA_SepAccDirect_SSHot/Lei|Separate accounts investing directly - Single sector hotel/ leisure||SA Capital raised|Investor Type and Vehicle Type|||1371
q147_3_southamerica|CURRENCY|SA: Hotel / leisure - Separate accounts investing into indirect vehicles|42_45|SA_SeparateAccountsIndirect_SingleSectorHotel/Leisure|SA_SepAccIndirect_SSHot/Lei|Separate accounts investing indirectly - Single sector hotel/ leisure||SA Capital raised|Investor Type and Vehicle Type|||1372
q147_4_southamerica|CURRENCY|SA: Hotel / leisure - Joint ventures and club deals|42_46|SA_JVs_SingleSectorHotel/Leisure|SA_JVs_SSHot/Lei|Joint ventures and club deals - Single sector hotel/ leisure||SA Capital raised|Investor Type and Vehicle Type|||1373
q147_5_southamerica|CURRENCY|SA: Hotel / leisure - Funds of funds|42_47|SA_FundsOfFunds_SingleSectorHotel/Leisure|SA_FOF_SSHot/Lei|Funds of funds - Single sector hotel/ leisure||SA Capital raised|Investor Type and Vehicle Type|||1374
q147_6_southamerica|CURRENCY|SA: Hotel / leisure - Non-listed debt products|42_48|SA_Debt_SingleSectorHotel/Leisure|SA_Debt_SSHot/Lei|Non-listed debt products - Single sector hotel/ leisure||SA Capital raised|Investor Type and Vehicle Type|||1375
q14ROW7_Total_southamerica|CURRENCY|SA: TOTAL Hotel / leisure|42_49|SA_NonListedVehicles_SingleSectorHotel/Leisure_Total|SA_NLV_SSHot/Lei_Total|Non-listed vehicles total - Single sector hotel/ leisure||SA Capital raised|Investor Type and Vehicle Type|||1376
q148_1_southamerica|CURRENCY|SA: Other (incl land, parking, self storage) - Non-listed/ commingled real estate funds/private REITs|42_50|SA_NonListedFunds_SingleSectorOther|SA_NLF_SSOther|Non-listed funds - Single sector other||SA Capital raised|Investor Type and Vehicle Type|||1377
q148_2_southamerica|CURRENCY|SA: Other (incl land, parking, self storage) - Separate accounts investing directly into real estate|42_51|SA_SeparateAccountsDirect_SingleSectorOther|SA_SepAccDirect_SSOther|Separate accounts investing directly - Single sector other||SA Capital raised|Investor Type and Vehicle Type|||1378
q148_3_southamerica|CURRENCY|SA: Other (incl land, parking, self storage) - Separate accounts investing into indirect vehicles|42_52|SA_SeparateAccountsIndirect_SingleSectorOther|SA_SepAccIndirect_SSOther|Separate accounts investing indirectly - Single sector other||SA Capital raised|Investor Type and Vehicle Type|||1379
q148_4_southamerica|CURRENCY|SA: Other (incl land, parking, self storage) - Joint ventures and club deals|42_53|SA_JVs_SingleSectorOther|SA_JVs_SSOther|Joint ventures and club deals - Single sector other||SA Capital raised|Investor Type and Vehicle Type|||1380
q148_5_southamerica|CURRENCY|SA: Other (incl land, parking, self storage) - Funds of funds|42_54|SA_FundsOfFunds_SingleSectorOther|SA_FOF_SSOther|Funds of funds - Single sector other||SA Capital raised|Investor Type and Vehicle Type|||1381
q148_6_southamerica|CURRENCY|SA: Other (incl land, parking, self storage) - Non-listed debt products|42_55|SA_Debt_SingleSectorOther|SA_Debt_SSOther|Non-listed debt products - Single sector other||SA Capital raised|Investor Type and Vehicle Type|||1382
q14ROW8_Total_southamerica|CURRENCY|SA: TOTAL Other (incl land, parking, self storage)|42_56|SA_NonListedVehicles_SingleSectorOther_Total|SA_NLV_SSOther_Total|Non-listed vehicles total - Single sector other||SA Capital raised|Investor Type and Vehicle Type|||1383
q14COL1_Total_southamerica|CURRENCY|SA: TOTAL Non-listed/ commingled real estate funds/private REITs|42_57|SA_NonListedFunds_Singlesector_Total|SA_NLF_Singlesector_Total|Non-listed funds - Targeted sector total||SA Capital raised|Investor Type and Vehicle Type|||1384
q14COL2_Total_southamerica|CURRENCY|SA: TOTAL Separate accounts investing directly into real estate|42_58|SA_SeparateAccountsDirect_Singlesector_Total|SA_SepAccDirect_Singlesector_Total|Separate accounts investing directly - Targeted sector total||SA Capital raised|Investor Type and Vehicle Type|||1385
q14COL3_Total_southamerica|CURRENCY|SA: TOTAL Separate accounts investing into indirect vehicles|42_59|SA_SeparateAccountsIndirect_Singlesector_Total|SA_SepAccIndirect_Singlesector_Total|Separate accounts investing indirectly - Targeted sector total||SA Capital raised|Investor Type and Vehicle Type|||1386
q14COL4_Total_southamerica|CURRENCY|SA: TOTAL Joint ventures and club deals|42_60|SA_JVs_Singlesector_Total|SA_JVs_Singlesector_Total|Joint ventures and club deals - Targeted sector total||SA Capital raised|Investor Type and Vehicle Type|||1387
q14COL5_Total_southamerica|CURRENCY|SA: TOTAL Funds of funds|42_61|SA_FundsOfFunds_Singlesector_Total|SA_FOF_Singlesector_Total|Funds of funds - Targeted sector total||SA Capital raised|Investor Type and Vehicle Type|||1388
q14COL6_Total_southamerica|CURRENCY|SA: TOTAL Non-listed debt products|42_62|SA_Debt_Singlesector_Total|SA_Debt_Singlesector_Total|Non-listed debt products - Targeted sector total||SA Capital raised|Investor Type and Vehicle Type|||1389
q14GRANDTotal_southamerica|CURRENCY|SA: TOTAL Raised by targeted sector|42_63|SA_NonListedVehicles_Singlesector_Total|SA_NLV_Singlesector_Total|Non-listed vehicles total - Targeted sector total||SA Capital raised|Investor Type and Vehicle Type|||1390
qBothStrategyGRANDTotal_southamerica|CURRENCY|Total Capital Raised in 2020 for your South American strategy (Shown only when BOTH strategies selected in q12)|42_64|SA_NonListedVehicles_MultiSectorSingleSector_Total|SA_NLV_MSSS_Total|Non-listed vehicles - Multi sector single sector total||SA Capital raised|Investor Type and Vehicle Type|||1391
_southamerica||For your South American strategy*, how much institutional capital did your company raise for Non-listed vehicless in 2020 by investment style (million)? |43|||||||||1392
q151_1_southamerica|CURRENCY|SA: Core / Senior debt - Non-listed/ commingled real estate funds/private REITs|43_1|SA_NonListedFunds_Core/SeniorDebt|SA_NLF_Core|Non-listed funds - Core/ senior debt||SA Capital raised|Investor Type and Vehicle Type|||1393
q151_2_southamerica|CURRENCY|SA: Core / Senior debt - Separate accounts investing directly into real estate|43_2|SA_SeparateAccountsDirect_Core/SeniorDebt|SA_SepAccDirect_Core|Separate accounts investing directly - Core/ senior debt||SA Capital raised|Investor Type and Vehicle Type|||1394
q151_3_southamerica|CURRENCY|SA: Core / Senior debt - Separate accounts investing into indirect vehicles|43_3|SA_SeparateAccountsIndirect_Core/SeniorDebt|SA_SepAccIndirect_Core|Separate accounts investing indirectly - Core/ senior debt||SA Capital raised|Investor Type and Vehicle Type|||1395
q151_4_southamerica|CURRENCY|SA: Core / Senior debt - Joint ventures and club deals|43_4|SA_JVs_Core/SeniorDebt|SA_JVs_Core|Joint ventures and club deals - Core/ senior debt||SA Capital raised|Investor Type and Vehicle Type|||1396
q151_5_southamerica|CURRENCY|SA: Core / Senior debt - Funds of funds|43_5|SA_FundsOfFunds_Core/SeniorDebt|SA_FOF_Core|Funds of funds - Core/ senior debt||SA Capital raised|Investor Type and Vehicle Type|||1397
q151_6_southamerica|CURRENCY|SA: Core / Senior debt - Non-listed debt products|43_6|SA_Debt_Core/SeniorDebt|SA_Debt_Core|Non-listed debt products - Core/ senior debt||SA Capital raised|Investor Type and Vehicle Type|||1398
q15ROW1_Total_southamerica|CURRENCY|SA: TOTAL Core / Senior debt|43_7|SA_NonListedVehicles_Core/SeniorDebt_Total|SA_NLV_Core_Total|Non-listed vehicles total - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1399
q152_1_southamerica|CURRENCY|SA: Value added / Junior and other subordinated debt - Non-listed/ commingled real estate funds/private REITs|43_8|SA_NonListedFunds_ValueAdded/JuniorAndSubordinatedDebt|SA_NLF_ValAdd|Non-listed funds - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1400
q152_2_southamerica|CURRENCY|SA: Value added / Junior and other subordinated debt - Separate accounts investing directly into real estate|43_9|SA_SeparateAccountsDirect_ValueAdded/JuniorAndSubordinatedDebt|SA_SepAccDirect_ValAdd|Separate accounts investing directly - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1401
q152_3_southamerica|CURRENCY|SA: Value added / Junior and other subordinated debt - Separate accounts investing into indirect vehicles|43_10|SA_SeparateAccountsIndirect_ValueAdded/JuniorAndSubordinatedDebt|SA_SepAccIndirect_ValAdd|Separate accounts investing indirectly - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1402
q152_4_southamerica|CURRENCY|SA: Value added / Junior and other subordinated debt - Joint ventures and club deals|43_11|SA_JVs_ValueAdded/JuniorAndSubordinatedDebt|SA_JVs_ValAdd|Joint ventures and club deals - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1403
q152_5_southamerica|CURRENCY|SA: Value added / Junior and other subordinated debt - Funds of funds|43_12|SA_FundsOfFunds_ValueAdded/JuniorAndSubordinatedDebt|SA_FOF_ValAdd|Funds of funds - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1404
q152_6_southamerica|CURRENCY|SA: Value added / Junior and other subordinated debt - Non-listed debt products|43_13|SA_Debt_ValueAdded/JuniorAndSubordinatedDebt|SA_Debt_ValAdd|Non-listed debt products - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1405
q15ROW2_Total_southamerica|CURRENCY|SA: TOTAL Value added / Junior and other subordinated debt|43_14|SA_NonListedVehicles_ValueAdded/JuniorAndSubordinatedDebt_Total|SA_NLV_ValAdd_Total|Non-listed vehicles total - Value added/ junior and subordinated debt ||SA Capital raised|Investor Type and Vehicle Type|||1406
q153_1_southamerica|CURRENCY|SA: Opportunistic / Mezzanine debt - Non-listed/ commingled real estate funds/private REITs|43_15|SA_NonListedFunds_Opportunistic/MezzanineDebt|SA_NLF_Opp|Non-listed funds - Opportunistic/ mezzanine debt||SA Capital raised|Investor Type and Vehicle Type|||1407
q153_2_southamerica|CURRENCY|SA: Opportunistic / Mezzanine debt - Separate accounts investing directly into real estate|43_16|SA_SeparateAccountsDirect_Opportunistic/MezzanineDebt|SA_SepAccDirect_Opp|Separate accounts investing directly - Opportunistic/ mezzanine debt||SA Capital raised|Investor Type and Vehicle Type|||1408
q153_3_southamerica|CURRENCY|SA: Opportunistic / Mezzanine debt - Separate accounts investing into indirect vehicles|43_17|SA_SeparateAccountsIndirect_Opportunistic/MezzanineDebt|SA_SepAccIndirect_Opp|Separate accounts investing indirectly - Opportunistic/ mezzanine debt||SA Capital raised|Investor Type and Vehicle Type|||1409
q153_4_southamerica|CURRENCY|SA: Opportunistic / Mezzanine debt - Joint ventures and club deals|43_18|SA_JVs_Opportunistic/MezzanineDebt|SA_JVs_Opp|Joint ventures and club deals - Opportunistic/ mezzanine debt||SA Capital raised|Investor Type and Vehicle Type|||1410
q153_5_southamerica|CURRENCY|SA: Opportunistic / Mezzanine debt - Funds of funds|43_19|SA_FundsOfFunds_Opportunistic/MezzanineDebt|SA_FOF_Opp|Funds of funds - Opportunistic/ mezzanine debt||SA Capital raised|Investor Type and Vehicle Type|||1411
q153_6_southamerica|CURRENCY|SA: Opportunistic / Mezzanine debt - Non-listed debt products|43_20|SA_Debt_Opportunistic/MezzanineDebt|SA_Debt_Opp|Non-listed debt products - Opportunistic/ mezzanine debt||SA Capital raised|Investor Type and Vehicle Type|||1412
q15ROW3_Total_southamerica|CURRENCY|SA: TOTAL Opportunistic / Mezzanine debt|43_21|SA_NonListedVehicles_Opportunistic/MezzanineDebt_Total|SA_NLV_Opp_Total|Non-listed vehicles total - Opportunistic/ mezzanine debt||SA Capital raised|Investor Type and Vehicle Type|||1413
q154_1_southamerica|CURRENCY|SA: Mixed strategies - Non-listed/ commingled real estate funds/private REITs|43_22|SA_NonListedFunds_MixedStrategies|SA_NLF_Mixed|Non-listed funds - Mixed strategies||SA Capital raised|Investor Type and Vehicle Type|||1414
q154_2_southamerica|CURRENCY|SA: Mixed strategies - Separate accounts investing directly into real estate|43_23|SA_SeparateAccountsDirect_MixedStrategies|SA_SepAccDirect_Mixed|Separate accounts investing directly - Mixed strategies||SA Capital raised|Investor Type and Vehicle Type|||1415
q154_3_southamerica|CURRENCY|SA: Mixed strategies - Separate accounts investing into indirect vehicles|43_24|SA_SeparateAccountsIndirect_MixedStrategies|SA_SepAccIndirect_Mixed|Separate accounts investing indirectly - Mixed strategies||SA Capital raised|Investor Type and Vehicle Type|||1416
q154_4_southamerica|CURRENCY|SA: Mixed strategies - Joint ventures and club deals|43_25|SA_JVs_MixedStrategies|SA_JVs_Mixed|Joint ventures and club deals - Mixed strategies||SA Capital raised|Investor Type and Vehicle Type|||1417
q154_5_southamerica|CURRENCY|SA: Mixed strategies - Funds of funds|43_26|SA_FundsOfFunds_MixedStrategies|SA_FOF_Mixed|Funds of funds - Mixed strategies||SA Capital raised|Investor Type and Vehicle Type|||1418
q154_6_southamerica|CURRENCY|SA: Mixed strategies - Non-listed debt products|43_27|SA_Debt_MixedStrategies|SA_Debt_Mixed|Non-listed debt products - Mixed strategies||SA Capital raised|Investor Type and Vehicle Type|||1419
q15ROW4_Total_southamerica|CURRENCY|SA: TOTAL Mixed strategies|43_28|SA_NonListedVehicles_MixedStrategies_Total|SA_NLV_Mixed_Total|Non-listed vehicles total - Mixed strategies||SA Capital raised|Investor Type and Vehicle Type|||1420
q15COL1_Total_southamerica|CURRENCY|SA: TOTAL Non-listed/ commingled real estate funds/private REITs|43_29|SA_NonListedFunds_InvestmentStyle_Total|SA_NLF_IS_Total|Non-listed funds - Investment style total||SA Capital raised|Investor Type and Vehicle Type|||1421
