Column|Format|QuestionText|dtcode|answer_Label|answer_label_condensed|qn_breakdown_label|section|Topic|sub_topic|Question|comment|column_order
q101_2|CURRENCY|(NORTH AMERICA) Pension funds - Separate accounts investing directly into real estate|11_2|NA_PensionFunds_SeparateAccountsDirect|NA_PF_SepAccDirect|Pension funds - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||370
q101_3|CURRENCY|(NORTH AMERICA) Pension funds - Separate accounts investing into indirect vehicles|11_3|NA_PensionFunds_SeparateAccountsIndirect|NA_PF_SepAccIndirect|Pension funds - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||371
q101_4|CURRENCY|(NORTH AMERICA) Pension funds - Joint ventures and club deals|11_4|NA_PensionFunds_JVs|NA_PF_JVs|Pension funds - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||372
q101_5|CURRENCY|(NORTH AMERICA) Pension funds - Funds of funds|11_5|NA_PensionFunds_FundsOfFunds|NA_PF_FOF|Pension funds - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||373
q101_6|CURRENCY|(NORTH AMERICA) Pension funds - Non-listed debt products|11_6|NA_PensionFunds_Debt|NA_PF_Debt|Pension funds - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||374
q10ROW1_hidden|CURRENCY|(NORTH AMERICA) Pension funds TOTAL|11_7|NA_PensionFunds_VehicleType_Total|NA_PF_VT_Total|Pension funds - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||375
q102_1|CURRENCY|(NORTH AMERICA) Insurance companies - Non-listed/ commingled real estate funds/private REITs|11_8|NA_InsuranceCompanies_NonListedFunds|NA_IC_NLF|Insurance companies - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||376
q102_2|CURRENCY|(NORTH AMERICA) Insurance companies - Separate accounts investing directly into real estate|11_9|NA_InsuranceCompanies_SeparateAccountsDirect|NA_IC_SepAccDirect|Insurance companies - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||377
q102_3|CURRENCY|(NORTH AMERICA) Insurance companies - Separate accounts investing into indirect vehicles|11_10|NA_InsuranceCompanies_SeparateAccountsIndirect|NA_IC_SepAccIndirect|Insurance companies - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||378
q102_4|CURRENCY|(NORTH AMERICA) Insurance companies - Joint ventures and club deals|11_11|NA_InsuranceCompanies_JVs|NA_IC_JVs|Insurance companies - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||379
q102_5|CURRENCY|(NORTH AMERICA) Insurance companies - Funds of funds|11_12|NA_InsuranceCompanies_FundsOfFunds|NA_IC_FOF|Insurance companies - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||380
q102_6|CURRENCY|(NORTH AMERICA) Insurance companies - Non-listed debt products|11_13|NA_InsuranceCompanies_Debt|NA_IC_Debt|Insurance companies - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||381
q10ROW2_hidden|CURRENCY|(NORTH AMERICA) Insurance companies TOTAL|11_14|NA_InsuranceCompanies_VehicleType_Total|NA_IC_VT_Total|Insurance companies - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||382
q103_1|CURRENCY|(NORTH AMERICA) Sovereign wealth funds - Non-listed/ commingled real estate funds/private REITs|11_15|NA_SovereignWealthFunds_NonListedFunds|NA_SWF_NLF|Sovereign wealth funds - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||383
q103_2|CURRENCY|(NORTH AMERICA) Sovereign wealth funds - Separate accounts investing directly into real estate|11_16|NA_SovereignWealthFunds_SeparateAccountsDirect|NA_SWF_SepAccDirect|Sovereign wealth funds - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||384
q103_3|CURRENCY|(NORTH AMERICA) Sovereign wealth funds - Separate accounts investing into indirect vehicles|11_17|NA_SovereignWealthFunds_SeparateAccountsIndirect|NA_SWF_SepAccIndirect|Sovereign wealth funds - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||385
q103_4|CURRENCY|(NORTH AMERICA) Sovereign wealth funds - Joint ventures and club deals|11_18|NA_SovereignWealthFunds_JVs|NA_SWF_JVs|Sovereign wealth funds - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||386
q103_5|CURRENCY|(NORTH AMERICA) Sovereign wealth funds - Funds of funds|11_19|NA_SovereignWealthFunds_FundsOfFunds|NA_SWF_FOF|Sovereign wealth funds - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||387
q103_6|CURRENCY|(NORTH AMERICA) Sovereign wealth funds - Non-listed debt products|11_20|NA_SovereignWealthFunds_Debt|NA_SWF_Debt|Sovereign wealth funds - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||388
q10ROW3_hidden|CURRENCY|(NORTH AMERICA) Sovereign wealth funds TOTAL|11_21|NA_SovereignWealthFunds_VehicleType_Total|NA_SWF_VT_Total|Sovereign wealth funds - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||389
q104_1|CURRENCY|(NORTH AMERICA) Government institutions - Non-listed/ commingled real estate funds/private REITs|11_22|NA_GovernmentInstitutions_NonListedFunds|NA_GI_NLF|Government institutions - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||390
q104_2|CURRENCY|(NORTH AMERICA) Government institutions - Separate accounts investing directly into real estate|11_23|NA_GovernmentInstitutions_SeparateAccountsDirect|NA_GI_SepAccDirect|Government institutions - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||391
q104_3|CURRENCY|(NORTH AMERICA) Government institutions - Separate accounts investing into indirect vehicles|11_24|NA_GovernmentInstitutions_SeparateAccountsIndirect|NA_GI_SepAccIndirect|Government institutions - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||392
q104_4|CURRENCY|(NORTH AMERICA) Government institutions - Joint ventures and club deals|11_25|NA_GovernmentInstitutions_JVs|NA_GI_JVs|Government institutions - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||393
q104_5|CURRENCY|(NORTH AMERICA) Government institutions - Funds of funds|11_26|NA_GovernmentInstitutions_FundsOfFunds|NA_GI_FOF|Government institutions - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||394
q104_6|CURRENCY|(NORTH AMERICA) Government institutions - Non-listed debt products|11_27|NA_GovernmentInstitutions_Debt|NA_GI_Debt|Government institutions - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||395
q10ROW4_hidden|CURRENCY|(NORTH AMERICA) Government institutions TOTAL|11_28|NA_GovernmentInstitutions_VehicleType_Total|NA_GI_VT_Total|Government institutions - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||396
q105_1|CURRENCY|(NORTH AMERICA) Charities, foundations, non-profit organisations - Non-listed/ commingled real estate funds/private REITs|11_29|NA_CharitiesFoundationsNonProfitOrganizations_NonListedFunds|NA_CF&NPO_NLF|Charities, foundations & non-profit organisations - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||397
q105_2|CURRENCY|(NORTH AMERICA) Charities, foundations, non-profit organisations - Separate accounts investing directly into real estate|11_30|NA_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsDirect|NA_CF&NPO_SepAccDirect|Charities, foundations & non-profit organisations - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||398
q105_3|CURRENCY|(NORTH AMERICA) Charities, foundations, non-profit organisations - Separate accounts investing into indirect vehicles|11_31|NA_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsIndirect|NA_CF&NPO_SepAccIndirect|Charities, foundations & non-profit organisations - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||399
q105_4|CURRENCY|(NORTH AMERICA) Charities, foundations, non-profit organisations - Joint ventures and club deals|11_32|NA_CharitiesFoundationsNonProfitOrganizations_JVs|NA_CF&NPO_JVs|Charities, foundations & non-profit organisations - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||400
q105_5|CURRENCY|(NORTH AMERICA) Charities, foundations, non-profit organisations - Funds of funds|11_33|NA_CharitiesFoundationsNonProfitOrganizations_FundsOfFunds|NA_CF&NPO_FOF|Charities, foundations & non-profit organisations - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||401
q105_6|CURRENCY|(NORTH AMERICA) Charities, foundations, non-profit organisations - Non-listed debt products|11_34|NA_CharitiesFoundationsNonProfitOrganizations_Debt|NA_CF&NPO_Debt|Charities, foundations & non-profit organisations - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||402
q10ROW5_hidden|CURRENCY|(NORTH AMERICA) Charities, foundations, non-profit organisations  TOTAL|11_35|NA_CharitiesFoundationsNonProfitOrganizations_VehicleType_Total|NA_CF&NPO_VT_Total|Charities, foundations & non-profit organisations - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||403
q106_1|CURRENCY|(NORTH AMERICA) Funds of funds - Non-listed/ commingled real estate funds/private REITs|11_36|NA_FundsOfFunds_NonListedFunds|NA_FOF_NLF|Funds of funds - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||404
q106_2|CURRENCY|(NORTH AMERICA) Funds of funds - Separate accounts investing directly into real estate|11_37|NA_FundsOfFunds_SeparateAccountsDirect|NA_FOF_SepAccDirect|Funds of funds - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||405
q106_3|CURRENCY|(NORTH AMERICA) Funds of funds - Separate accounts investing into indirect vehicles|11_38|NA_FundsOfFunds_SeparateAccountsIndirect|NA_FOF_SepAccIndirect|Funds of funds - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||406
q106_4|CURRENCY|(NORTH AMERICA) Funds of funds - Joint ventures and club deals|11_39|NA_FundsOfFunds_JVs|NA_FOF_JVs|Funds of funds - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||407
q106_5|CURRENCY|(NORTH AMERICA) Funds of funds - Funds of funds|11_40|NA_FundsOfFunds_FundsOfFunds|NA_FOF_FOF|Funds of funds - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||408
q106_6|CURRENCY|(NORTH AMERICA) Funds of funds - Non-listed debt products|11_41|NA_FundsOfFunds_Debt|NA_FOF_Debt|Funds of funds - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||409
q10ROW6_hidden|CURRENCY|(NORTH AMERICA) Funds of funds TOTAL|11_42|NA_FundsOfFunds_VehicleType_Total|NA_FOF_VT_Total|Funds of funds - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||410
q107_1|CURRENCY|(NORTH AMERICA) High net worth individuals /Family offices - Non-listed/ commingled real estate funds/private REITs|11_43|NA_HighnetWorthIndividualsFamilyOffices_NonListedFunds|NA_HNWI/FO_NLF|Hign net worth individuals/Family offices - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||411
q107_2|CURRENCY|(NORTH AMERICA) High net worth individuals /Family offices - Separate accounts investing directly into real estate|11_44|NA_HighnetWorthIndividualsFamilyOffices_SeparateAccountsDirect|NA_HNWI/FO_SepAccDirect|Hign net worth individuals/Family offices - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||412
q107_3|CURRENCY|(NORTH AMERICA) High net worth individuals /Family offices - Separate accounts investing into indirect vehicles|11_45|NA_HighnetWorthIndividualsFamilyOffices_SeparateAccountsIndirect|NA_HNWI/FO_SepAccIndirect|Hign net worth individuals/Family offices - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||413
q107_4|CURRENCY|(NORTH AMERICA) High net worth individuals /Family offices - Joint ventures and club deals|11_46|NA_HighnetWorthIndividualsFamilyOffices_JVs|NA_HNWI/FO_JVs|Hign net worth individuals/Family offices - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||414
q107_5|CURRENCY|(NORTH AMERICA) High net worth individuals /Family offices - Funds of funds|11_47|NA_HighnetWorthIndividualsFamilyOffices_FundsOfFunds|NA_HNWI/FO_FOF|Hign net worth individuals/Family offices - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||415
q107_6|CURRENCY|(NORTH AMERICA) High net worth individuals /Family offices - Non-listed debt products|11_48|NA_HighnetWorthIndividualsFamilyOffices_Debt|NA_HNWI/FO_Debt|Hign net worth individuals/Family offices - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||416
q10ROW7_hidden|CURRENCY|(NORTH AMERICA) High net worth individuals /Family offices TOTAL|11_49|NA_HighnetWorthIndividualsFamilyOffices_VehicleType_Total|NA_HNWI/FO_VT_Total|Hign net worth individuals/Family offices - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||417
q10other|TEXT|(NORTH AMERICA) Other (please specify)|11_50|NA_OtherInvestorTypetext|NA_OtherITText|Other investor type||NA Capital raised|Investor Type and Vehicle Type|q11||418
q108_1|CURRENCY|(NORTH AMERICA) Other - Non-listed/ commingled real estate funds/private REITs|11_51|NA_OtherInvestorType_NonListedFunds|NA_OtherIT_NLF|Other investor type - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||419
q108_2|CURRENCY|(NORTH AMERICA) Other - Separate accounts investing directly into real estate|11_52|NA_OtherInvestorType_SeparateAccountsDirect|NA_OtherIT_SepAccDirect|Other investor type - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q11||420
q108_3|CURRENCY|(NORTH AMERICA) Other - Separate accounts investing into indirect vehicles|11_53|NA_OtherInvestorType_SeparateAccountsIndirect|NA_OtherIT_SepAccIndirect|Other investor type - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q11||421
q108_4|CURRENCY|(NORTH AMERICA) Other - Joint ventures and club deals|11_54|NA_OtherInvestorType_JVs|NA_OtherIT_JVs|Other investor type - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q11||422
q108_5|CURRENCY|(NORTH AMERICA) Other - Funds of funds|11_55|NA_OtherInvestorType_FundsOfFunds|NA_OtherIT_FOF|Other investor type - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q11||423
q108_6|CURRENCY|(NORTH AMERICA) Other - Non-listed debt products|11_56|NA_OtherInvestorType_Debt|NA_OtherIT_Debt|Other investor type - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q11||424
q10ROW8_hidden|CURRENCY|(NORTH AMERICA) Other TOTAL|11_57|NA_OtherInvestorType_VehicleType_Total|NA_OtherIT_VT_Total|Other investor type - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||425
q10COL1_hidden|CURRENCY|(NORTH AMERICA) Non-listed/ commingled real estate funds/private REITs TOTAL|11_58|NA_InvestorType_NonListedFunds_Total|NA_IT_NLF_Total|Investor type - Non-listed fund total||NA Capital raised|Investor Type and Vehicle Type|q11||426
q10COL2_hidden|CURRENCY|(NORTH AMERICA) Separate accounts investing directly into real estate TOTAL|11_59|NA_InvestorType_SeparateAccountsDirect_Total|NA_IT_SepAccDirect_Total|Investor type - Separate accounts investing directly total||NA Capital raised|Investor Type and Vehicle Type|q11||427
q10COL3_hidden|CURRENCY|(NORTH AMERICA) Separate accounts investing into indirect vehicles TOTAL|11_60|NA_InvestorType_SeparateAccountsIndirect_Total|NA_IT_SepAccIndirect_Total|Investor type - Separate accounts investing indirectly total||NA Capital raised|Investor Type and Vehicle Type|q11||428
q10COL4_hidden|CURRENCY|(NORTH AMERICA) Joint ventures and club deals TOTAL|11_61|NA_InvestorType_JVs_Total|NA_IT_JVs_Total|Investor type - Joint ventures and club deals total||NA Capital raised|Investor Type and Vehicle Type|q11||429
q10COL5_hidden|CURRENCY|(NORTH AMERICA) Funds of funds TOTAL|11_62|NA_InvestorType_FundsOfFunds_Total|NA_IT_FOF_Total|Investor type - Funds of funds total||NA Capital raised|Investor Type and Vehicle Type|q11||430
q10COL6_hidden|CURRENCY|(NORTH AMERICA) Non-listed debt products TOTAL|11_63|NA_InvestorType_Debt_Total|NA_IT_Debt_Total|Investor type - Non-listed debt products total||NA Capital raised|Investor Type and Vehicle Type|q11||431
q10GRANDTotal_hidden|CURRENCY|(NORTH AMERICA) Total capital  raised in 2015 from North American strategy|11_64|NA_InvestorType_VehicleType_Total|NA_IT_VT_Total|Investor type - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q11||432
||For your Global* strategy, how much capital did your company raise in 2015?|12|||||||||433
q111_1|CURRENCY|(GLOBAL) Pension funds - Non-listed/ commingled real estate funds/private REITs|12_1|GLOBAL_PensionFunds_NonListedFunds|GLB_PF_NLF|Pension funds - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q12||434
q111_2|CURRENCY|(GLOBAL) Pension funds - Separate accounts investing directly into real estate|12_2|GLOBAL_PensionFunds_SeparateAccountsDirect|GLB_PF_SepAccDirect|Pension funds - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q12||435
q111_3|CURRENCY|(GLOBAL) Pension funds - Separate accounts investing into indirect vehicles|12_3|GLOBAL_PensionFunds_SeparateAccountsIndirect|GLB_PF_SepAccIndirect|Pension funds - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q12||436
q111_4|CURRENCY|(GLOBAL) Pension funds - Joint ventures and club deals|12_4|GLOBAL_PensionFunds_JVs|GLB_PF_JVs|Pension funds - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q12||437
q111_5|CURRENCY|(GLOBAL) Pension funds - Funds of funds|12_5|GLOBAL_PensionFunds_FundsOfFunds|GLB_PF_FOF|Pension funds - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q12||438
q111_6|CURRENCY|(GLOBAL) Pension funds - Non-listed debt products|12_6|GLOBAL_PensionFunds_Debt|GLB_PF_Debt|Pension funds - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q12||439
q11ROW1_hidden|CURRENCY|(GLOBAL) Pension funds TOTAL|12_7|GLOBAL_PensionFunds_VehicleType_Total|GLB_PF_VT_Total|Pension funds - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q12||440
q112_1|CURRENCY|(GLOBAL) Insurance companies - Non-listed/ commingled real estate funds/private REITs|12_8|GLOBAL_InsuranceCompanies_NonListedFunds|GLB_IC_NLF|Insurance companies - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q12||441
q112_2|CURRENCY|(GLOBAL) Insurance companies - Separate accounts investing directly into real estate|12_9|GLOBAL_InsuranceCompanies_SeparateAccountsDirect|GLB_IC_SepAccDirect|Insurance companies - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q12||442
q112_3|CURRENCY|(GLOBAL) Insurance companies - Separate accounts investing into indirect vehicles|12_10|GLOBAL_InsuranceCompanies_SeparateAccountsIndirect|GLB_IC_SepAccIndirect|Insurance companies - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q12||443
q112_4|CURRENCY|(GLOBAL) Insurance companies - Joint ventures and club deals|12_11|GLOBAL_InsuranceCompanies_JVs|GLB_IC_JVs|Insurance companies - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q12||444
q112_5|CURRENCY|(GLOBAL) Insurance companies - Funds of funds|12_12|GLOBAL_InsuranceCompanies_FundsOfFunds|GLB_IC_FOF|Insurance companies - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q12||445
q112_6|CURRENCY|(GLOBAL) Insurance companies - Non-listed debt products|12_13|GLOBAL_InsuranceCompanies_Debt|GLB_IC_Debt|Insurance companies - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q12||446
q11ROW2_hidden|CURRENCY|(GLOBAL) Insurance companies TOTAL|12_14|GLOBAL_InsuranceCompanies_VehicleType_Total|GLB_IC_VT_Total|Insurance companies - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q12||447
q113_1|CURRENCY|(GLOBAL) Sovereign wealth funds - Non-listed/ commingled real estate funds/private REITs|12_15|GLOBAL_SovereignWealthFunds_NonListedFunds|GLB_SWF_NLF|Sovereign wealth funds - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q12||448
q113_2|CURRENCY|(GLOBAL) Sovereign wealth funds - Separate accounts investing directly into real estate|12_16|GLOBAL_SovereignWealthFunds_SeparateAccountsDirect|GLB_SWF_SepAccDirect|Sovereign wealth funds - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q12||449
q113_3|CURRENCY|(GLOBAL) Sovereign wealth funds - Separate accounts investing into indirect vehicles|12_17|GLOBAL_SovereignWealthFunds_SeparateAccountsIndirect|GLB_SWF_SepAccIndirect|Sovereign wealth funds - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q12||450
q113_4|CURRENCY|(GLOBAL) Sovereign wealth funds - Joint ventures and club deals|12_18|GLOBAL_SovereignWealthFunds_JVs|GLB_SWF_JVs|Sovereign wealth funds - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q12||451
q113_5|CURRENCY|(GLOBAL) Sovereign wealth funds - Funds of funds|12_19|GLOBAL_SovereignWealthFunds_FundsOfFunds|GLB_SWF_FOF|Sovereign wealth funds - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q12||452
q113_6|CURRENCY|(GLOBAL) Sovereign wealth funds - Non-listed debt products|12_20|GLOBAL_SovereignWealthFunds_Debt|GLB_SWF_Debt|Sovereign wealth funds - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q12||453
q11ROW3_hidden|CURRENCY|(GLOBAL) Sovereign wealth funds TOTAL|12_21|GLOBAL_SovereignWealthFunds_VehicleType_Total|GLB_SWF_VT_Total|Sovereign wealth funds - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q12||454
q114_1|CURRENCY|(GLOBAL) Government institutions - Non-listed/ commingled real estate funds/private REITs|12_22|GLOBAL_GovernmentInstitutions_NonListedFunds|GLB_GI_NLF|Government institutions - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q12||455
q114_2|CURRENCY|(GLOBAL) Government institutions - Separate accounts investing directly into real estate|12_23|GLOBAL_GovernmentInstitutions_SeparateAccountsDirect|GLB_GI_SepAccDirect|Government institutions - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q12||456
q114_3|CURRENCY|(GLOBAL) Government institutions - Separate accounts investing into indirect vehicles|12_24|GLOBAL_GovernmentInstitutions_SeparateAccountsIndirect|GLB_GI_SepAccIndirect|Government institutions - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q12||457
q114_4|CURRENCY|(GLOBAL) Government institutions - Joint ventures and club deals|12_25|GLOBAL_GovernmentInstitutions_JVs|GLB_GI_JVs|Government institutions - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q12||458
q114_5|CURRENCY|(GLOBAL) Government institutions - Funds of funds|12_26|GLOBAL_GovernmentInstitutions_FundsOfFunds|GLB_GI_FOF|Government institutions - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q12||459
q114_6|CURRENCY|(GLOBAL) Government institutions - Non-listed debt products|12_27|GLOBAL_GovernmentInstitutions_Debt|GLB_GI_Debt|Government institutions - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q12||460
q11ROW4_hidden|CURRENCY|(GLOBAL) Government institutions TOTAL|12_28|GLOBAL_GovernmentInstitutions_VehicleType_Total|GLB_GI_VT_Total|Government institutions - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q12||461
q115_1|CURRENCY|(GLOBAL) Charities, foundations, non-profit organisations - Non-listed/ commingled real estate funds/private REITs|12_29|GLOBAL_CharitiesFoundationsNonProfitOrganizations_NonListedFunds|GLB_CF&NPO_NLF|Charities, foundations & non-profit organisations - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q12||462
q115_2|CURRENCY|(GLOBAL) Charities, foundations, non-profit organisations - Separate accounts investing directly into real estate|12_30|GLOBAL_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsDirect|GLB_CF&NPO_SepAccDirect|Charities, foundations & non-profit organisations - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q12||463
q115_3|CURRENCY|(GLOBAL) Charities, foundations, non-profit organisations - Separate accounts investing into indirect vehicles|12_31|GLOBAL_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsIndirect|GLB_CF&NPO_SepAccIndirect|Charities, foundations & non-profit organisations - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q12||464
q115_4|CURRENCY|(GLOBAL) Charities, foundations, non-profit organisations - Joint ventures and club deals|12_32|GLOBAL_CharitiesFoundationsNonProfitOrganizations_JVs|GLB_CF&NPO_JVs|Charities, foundations & non-profit organisations - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q12||465
q115_5|CURRENCY|(GLOBAL) Charities, foundations, non-profit organisations - Funds of funds|12_33|GLOBAL_CharitiesFoundationsNonProfitOrganizations_FundsOfFunds|GLB_CF&NPO_FOF|Charities, foundations & non-profit organisations - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q12||466
q115_6|CURRENCY|(GLOBAL) Charities, foundations, non-profit organisations - Non-listed debt products|12_34|GLOBAL_CharitiesFoundationsNonProfitOrganizations_Debt|GLB_CF&NPO_Debt|Charities, foundations & non-profit organisations - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q12||467
q11ROW5_hidden|CURRENCY|(GLOBAL) Charities, foundations, non-profit organisations  TOTAL|12_35|GLOBAL_CharitiesFoundationsNonProfitOrganizations_VehicleType_Total|GLB_CF&NPO_VT_Total|Charities, foundations & non-profit organisations - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q12||468
q116_1|CURRENCY|(GLOBAL) Funds of funds - Non-listed/ commingled real estate funds/private REITs|12_36|GLOBAL_FundsOfFunds_NonListedFunds|GLB_FOF_NLF|Funds of funds - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q12||469
q116_2|CURRENCY|(GLOBAL) Funds of funds - Separate accounts investing directly into real estate|12_37|GLOBAL_FundsOfFunds_SeparateAccountsDirect|GLB_FOF_SepAccDirect|Funds of funds - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q12||470
q116_3|CURRENCY|(GLOBAL) Funds of funds - Separate accounts investing into indirect vehicles|12_38|GLOBAL_FundsOfFunds_SeparateAccountsIndirect|GLB_FOF_SepAccIndirect|Funds of funds - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q12||471
q116_4|CURRENCY|(GLOBAL) Funds of funds - Joint ventures and club deals|12_39|GLOBAL_FundsOfFunds_JVs|GLB_FOF_JVs|Funds of funds - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q12||472
q116_5|CURRENCY|(GLOBAL) Funds of funds - Funds of funds|12_40|GLOBAL_FundsOfFunds_FundsOfFunds|GLB_FOF_FOF|Funds of funds - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q12||473
q116_6|CURRENCY|(GLOBAL) Funds of funds - Non-listed debt products|12_41|GLOBAL_FundsOfFunds_Debt|GLB_FOF_Debt|Funds of funds - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q12||474
q11ROW6_hidden|CURRENCY|(GLOBAL) Funds of funds TOTAL|12_42|GLOBAL_FundsOfFunds_VehicleType_Total|GLB_FOF_VT_Total|Funds of funds - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q12||475
